线路,临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
182路,,沪A67026D,1,金杨路金口路,08:00,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:16,76分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:02,12:21,SHMAAS,,,,,08:00,计划发车,A,终点ETA确认/一致估算,是,4,4,74.5,10/11
182路,,沪A55712D,0,川沙客运站,08:10,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:22,72分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,16:21,SHMAAS,,,,,08:10,计划发车,A,终点ETA确认/一致估算,是,6,5,71.6,4/11
182路,,沪A67353D,1,金杨路金口路,08:15,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:30,75分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:11,16:21,SHMAAS,,,,,08:15,计划发车,A,终点ETA确认/一致估算,是,6,6,74.2,8/11
182路,,沪A31073D,1,金杨路金口路,08:31,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:44,73分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,16:21,SHMAAS,,,,,08:31,计划发车,A,终点ETA确认/一致估算,是,6,5,70.8,3/11
182路,,沪A68870D,0,川沙客运站,08:31,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:43,72分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,16:21,SHMAAS,,,,,08:31,计划发车,A,终点ETA确认/一致估算,是,4,3,70.3,2/11
182路,,沪A32298D,1,金杨路金口路,08:45,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:59,74分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:41,16:21,SHMAAS,,,,,08:45,计划发车,A,终点ETA确认/一致估算,是,6,5,74.0,7/11
182路,,沪A67983D,0,川沙客运站,08:50,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:58,68分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:02,16:21,SHMAAS,,,,,08:50,计划发车,A,终点ETA确认/一致估算,是,6,5,71.6,4/11
182路,,沪A35717D,1,金杨路金口路,09:00,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:22,82分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,16:21,SHMAAS,,,,,09:00,计划发车,A,终点ETA确认/一致估算,是,7,6,75.7,11/11
182路,,沪A68397D,1,金杨路金口路,09:15,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:31,76分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:11,16:21,SHMAAS,,,,,09:15,计划发车,A,终点ETA确认/一致估算,是,6,4,73.8,6/11
182路,,沪A13735A,0,川沙客运站,09:18,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:32,74分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,16:21,SHMAAS,,,,,09:18,计划发车,A,终点ETA确认/一致估算,是,6,5,74.2,9/11
182路,,沪A55712D,1,金杨路金口路,09:35,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:48,73分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,16:21,SHMAAS,,,,,09:35,计划发车,A,终点ETA确认/一致估算,是,6,5,71.6,4/11
182路,,沪A67026D,0,川沙客运站,09:46,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:59,73分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,12:21,SHMAAS,,,,,09:46,计划发车,A,终点ETA确认/一致估算,是,4,4,74.5,10/11
182路,,沪A68870D,1,金杨路金口路,09:55,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:05,70分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:02,16:21,SHMAAS,,,,,09:55,计划发车,A,终点ETA确认/一致估算,是,4,3,70.3,2/11
182路,,沪A67353D,0,川沙客运站,10:14,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:25,71分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:11,16:21,SHMAAS,,,,,10:14,计划发车,A,终点ETA确认/一致估算,是,6,6,74.2,8/11
182路,,沪A67983D,1,金杨路金口路,10:15,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:32,77分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,16:21,SHMAAS,,,,,10:15,计划发车,A,终点ETA确认/一致估算,是,6,5,71.6,4/11
182路,,沪A32298D,0,川沙客运站,10:42,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:59,77分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:41,16:21,SHMAAS,,,,,10:42,计划发车,A,终点ETA确认/一致估算,是,6,5,74.0,7/11
182路,,沪A13735A,1,金杨路金口路,10:43,川沙客运站,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:02,16:21,SHMAAS,,,,,10:43,计划发车,D,待确认,否,6,5,74.2,9/11
182路,,沪A68397D,0,川沙客运站,11:10,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:22,72分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:11,16:21,SHMAAS,,,,,11:10,计划发车,A,终点ETA确认/一致估算,是,6,4,73.8,6/11
182路,,沪A67026D,1,金杨路金口路,11:11,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:26,75分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:02,12:21,SHMAAS,,,,,11:11,计划发车,A,终点ETA确认/一致估算,是,4,4,74.5,10/11
182路,,沪A31073D,0,川沙客运站,11:38,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:46,68分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:02,16:21,SHMAAS,,,,,11:38,计划发车,A,终点ETA确认/一致估算,是,6,5,70.8,3/11
182路,,沪A67353D,1,金杨路金口路,11:39,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:57,78分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:11,16:21,SHMAAS,,,,,11:39,计划发车,A,终点ETA确认/一致估算,是,6,6,74.2,8/11
182路,,沪A35717D,0,川沙客运站,12:06,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:22,76分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,16:21,SHMAAS,,,,,12:06,计划发车,A,终点ETA确认/一致估算,是,7,6,75.7,11/11
182路,,沪A32298D,1,金杨路金口路,12:07,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:22,75分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:41,16:21,SHMAAS,,,,,12:07,计划发车,A,终点ETA确认/一致估算,是,6,5,74.0,7/11
182路,,沪A55712D,0,川沙客运站,12:34,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:43,69分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:02,16:21,SHMAAS,,,,,12:34,计划发车,A,终点ETA确认/一致估算,是,6,5,71.6,4/11
182路,,沪A68397D,1,金杨路金口路,12:35,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:53,78分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,07:11,16:21,SHMAAS,,,,,12:35,计划发车,A,终点ETA确认/一致估算,是,6,4,73.8,6/11
182路,,沪A67983D,0,川沙客运站,13:02,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:12,70分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:02,16:21,SHMAAS,,,,,13:02,计划发车,A,终点ETA确认/一致估算,是,6,5,71.6,4/11
182路,,沪A31073D,1,金杨路金口路,13:03,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:21,78分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,16:21,SHMAAS,,,,,13:03,计划发车,A,终点ETA确认/一致估算,是,6,5,70.8,3/11
182路,,沪A66513D,0,川沙客运站,13:30,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:38,68分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,16:21,SHMAAS,,,,,13:30,计划发车,A,终点ETA确认/一致估算,是,5,4,69.5,1/11
182路,,沪A35717D,1,金杨路金口路,13:31,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:51,80分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,16:21,SHMAAS,,,,,13:31,计划发车,A,终点ETA确认/一致估算,是,7,6,75.7,11/11
182路,,沪A13735A,0,川沙客运站,13:58,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:11,73分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,16:21,SHMAAS,,,,,13:58,计划发车,A,终点ETA确认/一致估算,是,6,5,74.2,9/11
182路,,沪A55712D,1,金杨路金口路,13:59,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:15,76分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:02,16:21,SHMAAS,,,,,13:59,计划发车,A,终点ETA确认/一致估算,是,6,5,71.6,4/11
182路,,沪A67353D,0,川沙客运站,14:26,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:36,70分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:11,16:21,SHMAAS,,,,,14:26,计划发车,A,终点ETA确认/一致估算,是,6,6,74.2,8/11
182路,,沪A67983D,1,金杨路金口路,14:27,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:41,74分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:02,16:21,SHMAAS,,,,,14:27,计划发车,A,终点ETA确认/一致估算,是,6,5,71.6,4/11
182路,,沪A31073D,0,川沙客运站,14:52,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:00,68分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,16:21,SHMAAS,,,,,14:52,计划发车,A,终点ETA确认/一致估算,是,6,5,70.8,3/11
182路,,沪A66513D,1,金杨路金口路,14:55,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:03,68分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,16:21,SHMAAS,,,,,14:55,计划发车,A,终点ETA确认/一致估算,是,5,4,69.5,1/11
182路,,沪A32298D,0,川沙客运站,15:15,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:29,74分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:41,16:21,SHMAAS,,,,,15:15,计划发车,A,终点ETA确认/一致估算,是,6,5,74.0,7/11
182路,,沪A13735A,1,金杨路金口路,15:23,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:39,76分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:02,16:21,SHMAAS,,,,,15:23,计划发车,A,终点ETA确认/一致估算,是,6,5,74.2,9/11
182路,,沪A35717D,0,川沙客运站,15:35,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:47,72分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,16:21,SHMAAS,,,,,15:35,计划发车,A,终点ETA确认/一致估算,是,7,6,75.7,11/11
182路,,沪A67353D,1,金杨路金口路,15:51,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:11,80分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:11,16:21,SHMAAS,,,,,15:51,计划发车,A,终点ETA确认/一致估算,是,6,6,74.2,8/11
182路,,沪A68397D,0,川沙客运站,15:55,金杨路金口路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:11,16:21,SHMAAS,,,,,15:55,计划发车,D,待确认,否,6,4,73.8,6/11
182路,,沪A55712D,0,川沙客运站,16:10,金杨路金口路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:02,16:21,SHMAAS,,,,,16:10,计划发车,D,待确认,否,6,5,71.6,4/11
182路,,沪A31073D,1,金杨路金口路,16:18,川沙客运站,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:02,16:21,SHMAAS,,,,,16:18,计划发车,D,待确认,否,6,5,70.8,3/11
182路,,沪A68870D,0,川沙客运站,16:25,金杨路金口路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:02,16:21,SHMAAS,,,,,16:25,计划发车,D,待确认,否,4,3,70.3,2/11
182路,,沪A32298D,1,金杨路金口路,16:40,川沙客运站,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:41,16:21,SHMAAS,,,,,16:40,计划发车,D,待确认,否,6,5,74.0,7/11
182路,,沪A66513D,0,川沙客运站,16:40,金杨路金口路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:02,16:21,SHMAAS,,,,,16:40,计划发车,D,待确认,否,5,4,69.5,1/11
182路,,沪A35717D,1,金杨路金口路,17:00,川沙客运站,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:02,16:21,SHMAAS,,,,,17:00,计划发车,D,待确认,否,7,6,75.7,11/11
182路,,沪A67983D,0,川沙客运站,17:00,金杨路金口路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:02,16:21,SHMAAS,,,,,17:00,计划发车,D,待确认,否,6,5,71.6,4/11
182路,,沪A68397D,1,金杨路金口路,17:20,川沙客运站,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:11,16:21,SHMAAS,,,,,17:20,计划发车,D,待确认,否,6,4,73.8,6/11
浦东35路,,沪A15330A,0,东高路张杨北路,06:05,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:13,128分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,16:01,SHMAAS,,,,,06:05,计划发车,A,终点ETA确认/一致估算,是,4,4,130.0,19/29
浦东35路,,沪A02891D,1,康恩路康浦路,06:10,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,16:20,SHMAAS,,,,,06:10,计划发车,D,待确认,否,3,2,129.0,15/29
浦东35路,,沪A62981D,0,东高路张杨北路,06:18,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:22,124分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,16:20,SHMAAS,,,,,06:18,计划发车,A,终点ETA确认/一致估算,是,3,2,124.5,4/29
浦东35路,,沪A65668D,1,康恩路康浦路,06:31,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:40,129分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:01,16:20,SHMAAS,,,,,06:31,计划发车,A,终点ETA确认/一致估算,是,4,4,127.8,13/29
浦东35路,,沪A68375D,0,东高路张杨北路,06:31,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:36,125分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,16:20,SHMAAS,,,,,06:31,计划发车,A,终点ETA确认/一致估算,是,4,3,126.0,7/29
浦东35路,,沪A62217D,0,东高路张杨北路,06:42,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:46,124分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:11,16:20,SHMAAS,,,,,06:42,计划发车,A,终点ETA确认/一致估算,是,3,2,123.0,1/29
浦东35路,,沪A95621D,1,康恩路康浦路,06:42,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:55,133分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:01,16:20,SHMAAS,,,,,06:42,计划发车,A,终点ETA确认/一致估算,是,3,2,131.0,21/29
浦东35路,,沪A66883D,1,康恩路康浦路,06:54,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:11,137分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:11,16:20,SHMAAS,,,,,06:54,计划发车,A,终点ETA确认/一致估算,是,4,3,134.3,25/29
浦东35路,,沪A68261D,0,东高路张杨北路,06:54,康恩路康浦路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:21,14:31,SHMAAS,,,,,06:54,计划发车,D,待确认,否,3,2,131.0,21/29
浦东35路,,沪A67712D,0,东高路张杨北路,07:06,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:14,128分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:40,12:01,SHMAAS,,,,,07:06,计划发车,A,终点ETA确认/一致估算,是,2,2,128.0,14/29
浦东35路,,沪A71572D,1,康恩路康浦路,07:06,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:11,125分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:40,16:20,SHMAAS,,,,,07:06,计划发车,A,终点ETA确认/一致估算,是,3,1,125.0,5/29
浦东35路,,沪A37823D,1,康恩路康浦路,07:12,东高路张杨北路,疑似区间车,原方向在全程36%处后消失；随后反向物理轨迹由seq38推进至seq62，推进24站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:10,16:20,SHMAAS,物理seq24（站名待映射）,08:02,08:06,折返点按重建物理位置seq24映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±4分钟；反向位置物理seq38（站名待映射） ETA 24分钟参与校验,07:12,计划发车,D,待确认,否,3,1,127.0,9/29
浦东35路,,沪A02316D,0,东高路张杨北路,07:18,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:22,124分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:51,15:01,SHMAAS,,,,,07:18,计划发车,A,终点ETA确认/一致估算,是,3,3,125.3,6/29
浦东35路,,沪A70597D,1,康恩路康浦路,07:18,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:22,124分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:51,16:20,SHMAAS,,,,,07:18,计划发车,A,终点ETA确认/一致估算,是,3,1,124.0,2/29
浦东35路,,沪A37267D,1,康恩路康浦路,07:24,东高路张杨北路,疑似区间车,原方向在全程34%处后消失；随后反向物理轨迹由seq39推进至seq59，推进20站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:10,16:20,SHMAAS,物理seq23（站名待映射）,08:16,,区间折返已由主分类器确认；折返点按重建物理位置seq23映射；现有采样不足以把折返发车时间控制在±10分钟,07:24,计划发车,D,待确认,否,3,1,127.0,9/29
浦东35路,,沪A09172D,0,东高路张杨北路,07:30,康恩路康浦路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:01,12:31,SHMAAS,,,,,07:30,计划发车,D,待确认,否,2,1,129.0,15/29
浦东35路,,沪A57051D,1,康恩路康浦路,07:30,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:35,125分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:01,15:31,SHMAAS,,,,,07:30,计划发车,A,终点ETA确认/一致估算,是,3,3,126.3,8/29
浦东35路,,沪A73927D,1,康恩路康浦路,07:42,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:51,129分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:20,16:20,SHMAAS,,,,,07:42,计划发车,A,终点ETA确认/一致估算,是,3,2,134.0,24/29
浦东35路,,沪A05218D,0,东高路张杨北路,07:45,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:52,127分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:21,15:21,SHMAAS,,,,,07:45,计划发车,A,终点ETA确认/一致估算,是,3,3,127.0,9/29
浦东35路,,沪A36993D,1,康恩路康浦路,07:54,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:14,140分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,07:31,13:21,SHMAAS,,,,,07:54,计划发车,A,终点ETA确认/一致估算,是,2,2,141.5,27/29
浦东35路,,沪A67672D,0,东高路张杨北路,07:54,康恩路康浦路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:20,07:20,SHMAAS,,,,,07:54,计划发车,D,待确认,否,1,0,,—/29
浦东35路,,沪A51682D,0,东高路张杨北路,08:00,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:17,137分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:40,15:51,SHMAAS,,,,,08:00,计划发车,A,终点ETA确认/一致估算,是,3,3,133.3,23/29
浦东35路,,沪A55102D,1,康恩路康浦路,08:06,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:16,130分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,16:20,SHMAAS,,,,,08:06,计划发车,A,终点ETA确认/一致估算,是,2,1,130.0,19/29
浦东35路,,沪A72873D,0,东高路张杨北路,08:15,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:23,128分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,16:20,SHMAAS,,,,,08:15,计划发车,A,终点ETA确认/一致估算,是,2,2,129.0,15/29
