临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
,沪A13735A,1,金杨路金口路,09:35,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:53,78分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:11,21:21,SHMAAS,,,,,09:35,计划发车,A,终点ETA确认/一致估算,是,8,8,81.2,10/15
,沪A12050A,1,金杨路金口路,09:50,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:55,65分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:21,19:51,SHMAAS,,,,,09:50,计划发车,A,终点ETA确认/一致估算,是,6,6,77.3,4/15
,沪A35717D,0,川沙客运站,09:50,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:03,73分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,21:21,SHMAAS,,,,,09:50,计划发车,A,终点ETA确认/一致估算,是,8,8,82.0,11/15
,沪A67353D,1,金杨路金口路,10:05,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:22,77分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,19:41,SHMAAS,,,,,10:05,计划发车,A,终点ETA确认/一致估算,是,7,7,79.7,7/15
,沪A31963D,0,川沙客运站,10:15,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:32,77分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,13:11,SHMAAS,,,,,10:15,计划发车,A,终点ETA确认/一致估算,是,4,4,80.2,8/15
,沪A32298D,1,金杨路金口路,10:20,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:36,76分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,20:01,SHMAAS,,,,,10:20,计划发车,A,终点ETA确认/一致估算,是,7,7,80.6,9/15
,沪A02126A,1,金杨路金口路,10:35,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,11:45,71分钟,,,SHMAAS末次终点ETA推算：11:31采样，终点ETA 14分钟,,07:51,20:11,SHMAAS,,,,,10:35,计划发车,B,末次终点ETA兜底,是,6,6,74.3,2/15
,沪A55712D,0,川沙客运站,10:40,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:50,70分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:11,21:21,SHMAAS,,,,,10:40,计划发车,A,终点ETA确认/一致估算,是,8,8,77.8,5/15
,沪A68397D,1,金杨路金口路,10:50,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:09,79分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,20:31,SHMAAS,,,,,10:50,计划发车,A,终点ETA确认/一致估算,是,7,7,82.0,11/15
,沪A67983D,0,川沙客运站,11:05,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:22,77分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:42,21:21,SHMAAS,,,,,11:05,计划发车,A,终点ETA确认/一致估算,是,8,8,78.8,6/15
,沪A68870D,1,金杨路金口路,11:05,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:18,73分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,20:41,SHMAAS,,,,,11:05,计划发车,A,终点ETA确认/一致估算,是,7,7,77.1,3/15
,沪A66513D,1,金杨路金口路,11:20,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:27,67分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,20:51,SHMAAS,,,,,11:20,计划发车,A,终点ETA确认/一致估算,是,8,8,73.2,1/15
,沪A13735A,0,川沙客运站,11:30,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:39,69分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:11,21:21,SHMAAS,,,,,11:30,计划发车,A,终点ETA确认/一致估算,是,8,8,81.2,10/15
,沪A35717D,1,金杨路金口路,11:40,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:57,77分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,21:21,SHMAAS,,,,,11:40,计划发车,A,终点ETA确认/一致估算,是,8,8,82.0,11/15
,沪A12050A,0,川沙客运站,11:55,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:06,71分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:21,19:51,SHMAAS,,,,,11:55,计划发车,A,终点ETA确认/一致估算,是,6,6,77.3,4/15
,沪A31963D,1,金杨路金口路,12:00,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:13,73分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:02,13:11,SHMAAS,,,,,12:00,计划发车,A,终点ETA确认/一致估算,是,4,4,80.2,8/15
,沪A02126A,0,川沙客运站,12:20,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:27,67分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:51,20:11,SHMAAS,,,,,12:20,计划发车,A,终点ETA确认/一致估算,是,6,6,74.3,2/15
,沪A55712D,1,金杨路金口路,12:20,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:31,71分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:11,21:21,SHMAAS,,,,,12:20,计划发车,A,终点ETA确认/一致估算,是,8,8,77.8,5/15
,沪A67983D,1,金杨路金口路,12:40,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:52,72分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:42,21:21,SHMAAS,,,,,12:40,计划发车,A,终点ETA确认/一致估算,是,8,8,78.8,6/15
,沪A31073D,0,川沙客运站,12:45,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:59,74分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,19:31,SHMAAS,,,,,12:45,计划发车,A,终点ETA确认/一致估算,是,6,6,82.7,13/15
,沪A13735A,1,金杨路金口路,13:00,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:14,74分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:11,21:21,SHMAAS,,,,,13:00,计划发车,A,终点ETA确认/一致估算,是,8,8,81.2,10/15
,沪A67353D,0,川沙客运站,13:10,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:27,77分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,19:41,SHMAAS,,,,,13:10,计划发车,A,终点ETA确认/一致估算,是,7,7,79.7,7/15
,沪A12050A,1,金杨路金口路,13:25,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:32,67分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:21,19:51,SHMAAS,,,,,13:25,计划发车,A,终点ETA确认/一致估算,是,6,6,77.3,4/15
,沪A32298D,0,川沙客运站,13:35,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:43,68分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:02,20:01,SHMAAS,,,,,13:35,计划发车,A,终点ETA确认/一致估算,是,7,7,80.6,9/15
,沪A02126A,1,金杨路金口路,13:50,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:02,72分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:51,20:11,SHMAAS,,,,,13:50,计划发车,A,终点ETA确认/一致估算,是,6,6,74.3,2/15
,沪A68397D,0,川沙客运站,14:00,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:12,72分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,20:31,SHMAAS,,,,,14:00,计划发车,A,终点ETA确认/一致估算,是,7,7,82.0,11/15
,沪A31073D,1,金杨路金口路,14:15,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:36,81分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:02,19:31,SHMAAS,,,,,14:15,计划发车,A,终点ETA确认/一致估算,是,6,6,82.7,13/15
,沪A68870D,0,川沙客运站,14:20,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:31,71分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,20:41,SHMAAS,,,,,14:20,计划发车,A,终点ETA确认/一致估算,是,7,7,77.1,3/15
,沪A66513D,0,川沙客运站,14:40,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:52,72分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,20:51,SHMAAS,,,,,14:40,计划发车,A,终点ETA确认/一致估算,是,8,8,73.2,1/15
,沪A67353D,1,金杨路金口路,14:40,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:56,76分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,19:41,SHMAAS,,,,,14:40,计划发车,A,终点ETA确认/一致估算,是,7,7,79.7,7/15
,沪A08953A,0,川沙客运站,15:00,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:12,72分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:31,17:41,SHMAAS,,,,,15:00,计划发车,A,终点ETA确认/一致估算,是,4,4,83.0,14/15
,沪A32298D,1,金杨路金口路,15:00,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:22,82分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,20:01,SHMAAS,,,,,15:00,计划发车,A,终点ETA确认/一致估算,是,7,7,80.6,9/15
,沪A35717D,0,川沙客运站,15:15,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:32,77分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,21:21,SHMAAS,,,,,15:15,计划发车,A,终点ETA确认/一致估算,是,8,8,82.0,11/15
,沪A68397D,1,金杨路金口路,15:20,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:46,86分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:02,20:31,SHMAAS,,,,,15:20,计划发车,A,终点ETA确认/一致估算,是,7,7,82.0,11/15
,沪A55712D,0,川沙客运站,15:30,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:37,67分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:11,21:21,SHMAAS,,,,,15:30,计划发车,A,终点ETA确认/一致估算,是,8,8,77.8,5/15
,沪A68870D,1,金杨路金口路,15:40,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:56,76分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,20:41,SHMAAS,,,,,15:40,计划发车,A,终点ETA确认/一致估算,是,7,7,77.1,3/15
,沪A67026D,0,川沙客运站,15:45,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:03,78分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,15:02,19:02,SHMAAS,,,,,15:45,计划发车,A,终点ETA确认/一致估算,是,2,2,95.0,15/15
,沪A66513D,1,金杨路金口路,16:00,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:16,76分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,20:51,SHMAAS,,,,,16:00,计划发车,A,终点ETA确认/一致估算,是,8,8,73.2,1/15
,沪A67983D,0,川沙客运站,16:00,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:18,78分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:42,21:21,SHMAAS,,,,,16:00,计划发车,A,终点ETA确认/一致估算,是,8,8,78.8,6/15
,沪A13735A,0,川沙客运站,16:12,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:32,80分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:11,21:21,SHMAAS,,,,,16:12,计划发车,A,终点ETA确认/一致估算,是,8,8,81.2,10/15
,沪A08953A,1,金杨路金口路,16:20,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:47,88分钟,,,SHMAAS末次终点ETA推算：17:41采样，终点ETA 6分钟,,06:31,17:41,SHMAAS,,,,,16:20,计划发车,B,末次终点ETA兜底,是,4,4,83.0,14/15
,沪A31073D,0,川沙客运站,16:24,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:42,78分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,19:31,SHMAAS,,,,,16:24,计划发车,A,终点ETA确认/一致估算,是,6,6,82.7,13/15
,沪A67353D,0,川沙客运站,16:36,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:59,83分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,19:41,SHMAAS,,,,,16:36,计划发车,A,终点ETA确认/一致估算,是,7,7,79.7,7/15
,沪A35717D,1,金杨路金口路,16:40,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:17,97分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:02,21:21,SHMAAS,,,,,16:40,计划发车,A,终点ETA确认/一致估算,是,8,8,82.0,11/15
,沪A12050A,0,川沙客运站,16:48,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:13,85分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:21,19:51,SHMAAS,,,,,16:48,计划发车,A,终点ETA确认/一致估算,是,6,6,77.3,4/15
,沪A32298D,0,川沙客运站,17:00,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:31,91分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,20:01,SHMAAS,,,,,17:00,计划发车,A,终点ETA确认/一致估算,是,7,7,80.6,9/15
,沪A55712D,1,金杨路金口路,17:00,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:44,104分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:11,21:21,SHMAAS,,,,,17:00,计划发车,A,终点ETA确认/一致估算,是,8,8,77.8,5/15
,沪A02126A,0,川沙客运站,17:15,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:42,87分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:51,20:11,SHMAAS,,,,,17:15,计划发车,A,终点ETA确认/一致估算,是,6,6,74.3,2/15
,沪A67026D,1,金杨路金口路,17:15,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:07,112分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,15:02,19:02,SHMAAS,,,,,17:15,计划发车,A,终点ETA确认/一致估算,是,2,2,95.0,15/15
,沪A67983D,1,金杨路金口路,17:30,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:13,103分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:42,21:21,SHMAAS,,,,,17:30,计划发车,A,终点ETA确认/一致估算,是,8,8,78.8,6/15
,沪A68397D,0,川沙客运站,17:30,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:02,92分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,20:31,SHMAAS,,,,,17:30,计划发车,A,终点ETA确认/一致估算,是,7,7,82.0,11/15
,沪A13735A,1,金杨路金口路,17:45,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:27,102分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:11,21:21,SHMAAS,,,,,17:45,计划发车,A,终点ETA确认/一致估算,是,8,8,81.2,10/15
,沪A68870D,0,川沙客运站,17:50,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:15,85分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:02,20:41,SHMAAS,,,,,17:50,计划发车,A,终点ETA确认/一致估算,是,7,7,77.1,3/15
,沪A31073D,1,金杨路金口路,18:01,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:36,95分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,19:31,SHMAAS,,,,,18:01,计划发车,A,终点ETA确认/一致估算,是,6,6,82.7,13/15
,沪A66513D,0,川沙客运站,18:15,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:32,77分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,20:51,SHMAAS,,,,,18:15,计划发车,A,终点ETA确认/一致估算,是,8,8,73.2,1/15
,沪A67353D,1,金杨路金口路,18:15,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:42,87分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,19:41,SHMAAS,,,,,18:15,计划发车,A,终点ETA确认/一致估算,是,7,7,79.7,7/15
,沪A12050A,1,金杨路金口路,18:31,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:53,82分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:21,19:51,SHMAAS,,,,,18:31,计划发车,A,终点ETA确认/一致估算,是,6,6,77.3,4/15
,沪A35717D,0,川沙客运站,18:40,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:59,79分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,21:21,SHMAAS,,,,,18:40,计划发车,A,终点ETA确认/一致估算,是,8,8,82.0,11/15
,沪A32298D,1,金杨路金口路,18:45,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:07,82分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,20:01,SHMAAS,,,,,18:45,计划发车,A,终点ETA确认/一致估算,是,7,7,80.6,9/15
,沪A02126A,1,金杨路金口路,19:00,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:17,77分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:51,20:11,SHMAAS,,,,,19:00,计划发车,A,终点ETA确认/一致估算,是,6,6,74.3,2/15
,沪A55712D,0,川沙客运站,19:05,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:12,67分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:11,21:21,SHMAAS,,,,,19:05,计划发车,A,终点ETA确认/一致估算,是,8,8,77.8,5/15
,沪A68397D,1,金杨路金口路,19:15,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:35,80分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:02,20:31,SHMAAS,,,,,19:15,计划发车,A,终点ETA确认/一致估算,是,7,7,82.0,11/15
,沪A67983D,0,川沙客运站,19:30,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:42,72分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:42,21:21,SHMAAS,,,,,19:30,计划发车,A,终点ETA确认/一致估算,是,8,8,78.8,6/15
,沪A68870D,1,金杨路金口路,19:30,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:47,77分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,20:41,SHMAAS,,,,,19:30,计划发车,A,终点ETA确认/一致估算,是,7,7,77.1,3/15
